ad_id,category,region,area,ward,street,price,price_str,size,living_size,width,length,rooms,toilets,floors,longitude,latitude,title,body,images
171397460,Nhà ở,Bình Dương,Thị xã Tân Uyên,Phường Tân Phước Khánh,"Đường Tân Phước Khánh 10, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",9400000000,"9,4 tỷ",85.0,207.0,5.0,17.0,4.0,5.0,,106.73231,11.0027075,"Nhà phố đơn lập 5x17 m, đầy đủ nội thất, tại KDC cao cấp The Standard","+ Sổ hồng 207 m2, sân trước, hiên nhà, phòng khách thông tầng, tủ bếp size Châu Âu, chất liệu gỗ An Cường, phụ kiện bếp Haffle, tích hợp máy rửa chén Bosch, tủ lạnh 4 cánh Electrolux. Không gian bếp rộng rãi với bàn ăn gỗ 6 ghế, dàn hệ thống âm thanh Sony kết hợp tủ rượu trang trí và tủ giày liền khối. 

+ Cầu thang đá hoa cương, tay vịn gỗ, đèn âm len tường, song sắt đen tối giản, kiên cố và an toàn, dễ vệ sinh và luân chuyển không khí khắp các phòng.

+ 2 phòng ngủ, giường 1.6 x 2 m, tủ quần áo rộng rãi, bàn làm việc kết nối thông tầng, có thêm cửa sổ nhìn ra sân vườn sau nhà, riêng tư và yên tĩnh. 

+ 1 phòng master, giường siêu to 2.1 x 2.1 m, 1 hệ tủ quần áo nữ dài 6 m, và 1 hệ tủ quần áo nam dài 4 m. Bàn làm việc giáp giếng trời, còn giường nhìn ra ban công sân vườn trước nhà.

+ 1 phòng livestream rộng xuyên suốt 1 tầng lầu, có thể tự tùy biến theo nhu cầu (như làm phòng thờ, sinh hoạt chung, hội họp, phòng thể thao), còn có thêm 1 tủ bếp kết hợp kệ rượu mini phục vụ nhanh chóng giải khát nhẹ tại chỗ.

+ 1 sân thượng lắp mái che , máy giặt và khu phơi quần áo.

+ 3 WC riêng trong 3 phòng ngủ, 1 WC trệt và 1 WC phòng livestream. Trang bị máy lạnh, và TBVS cao cấp TOTO, sen nhiệt độ thông minh tránh bị bỏng nước nóng.

+ Ô tô đỗ trước hay đậu trong sân nhà đều được, và có thêm sân sau để xe máy.

+ Giá bán: 9.4 tỷ (còn TL), HH 2%
+ Giá thuê: 29 tr, HH 1 tháng
+ Chính chủ: Huy ***","https://cdn.chotot.com/8DgI0RxdhCExcH9weWHPCiOky9l74ruwb20b-l0CmsU/preset:view/plain/38692d920dd84f3eb79bd216844aba90-2953342006294264564.jpg, https://cdn.chotot.com/hvE0Fofm8y8FEeiYJMDi7JrOBH7dRTW_SQ6ERb2TtdI/preset:view/plain/432f6aee814f818067f097d1e33081d5-2953342007584021135.jpg, https://cdn.chotot.com/dHR_1_rKpxCJDnUFO1YZ4iTpkMxSQZXYnD1LRt0Lqa8/preset:view/plain/a7ab60758ccd893a276f25459f0d7899-2953342008810912500.jpg, https://cdn.chotot.com/islboeVqMgUYqhbdvl3qtb1hKVFul4ny0yzlTSU2jdY/preset:view/plain/cff0c4c0680cd3ce30539fe0e7d22016-2953342010235045950.jpg, https://cdn.chotot.com/bKAERBSqaU8JfYqvhoxvxm2vyYYZjwLgzO-SL-rvGXw/preset:view/plain/c611b644dcef63df2a051855f1d039c4-2953342006113005859.jpg, https://cdn.chotot.com/skPFFoOdzNS6YHjDwZazKcSAUbNwvY14TABL7A_98Ls/preset:view/plain/f782123a162126f98ec8e4c4a848173b-2953342006929868862.jpg, https://cdn.chotot.com/oQXDRbpe_kKou1wF6kkQMBhFPayjUS38A2UIg6eEF8M/preset:view/plain/09426411f030fee106e46659dacd6da7-2953342008327663907.jpg, https://cdn.chotot.com/0wu6MZuZlFDrl8tC6vOCWP8jE0eFxesCl68ftWEcRHk/preset:view/plain/5f8f50dfae360f055ba6dbb47e29a135-2953342007749476732.jpg, https://cdn.chotot.com/f31cHBEdsydZNNOYdXYmnNwBDLabzupR_bA3QB05s2U/preset:view/plain/9777c17fa22979a0a97c21b72c858adb-2953342003864793379.jpg, https://cdn.chotot.com/K70qd8_1PdkL9LpdvAVbzBdaQ1WEAkgzLGYUGuRx-lU/preset:view/plain/aee8e617e0a39fe2fae752b8b9ef0a55-2953342010626208035.jpg, https://cdn.chotot.com/3uSPAl5YRLSc0Oj3mB0Sndf-NchJVI75HzlMHOwt600/preset:view/plain/f9d1fb9b2eb7de2e8b4e52a949266de8-2953342010151000719.jpg, https://cdn.chotot.com/Yd_9lVSPNbE7EHJWzJrIDub_ziTWGq5y2Wl4Ga8_k6A/preset:view/plain/25d9ee9f37a0089b61d499cfcd6a25f3-2953342010975574070.jpg"
171651179,Đất,Bình Dương,Thành phố Thủ Dầu Một,Phường Chánh Nghĩa,/ Đường Bùi Quốc Khánh,2600000000,"2,6 tỷ",94.0,,5.0,19.0,,,,106.655846,10.97074,"2.6 / Bùi Quốc Khánh, Thế tựa núi ôm sông","- 2.6 tỏi có tl
- Vị trí: / đường Bùi Quốc Khánh Chánh Nghĩa Thủ Dầu Một Bình Dương
- Diện tích: 5x19m có 78m thổ cư, đường 4,5m
- Tiện ích: dân cư đông, tiện ích vây quanh
- Thế tựa núi ôm sông","https://cdn.chotot.com/QAcs2ct2qu0j-F2cXKaXJBPOSgGRaZNJIUYEBgcZu6Y/preset:view/plain/f494c8e3b47987b72b421c9863932898-2954711730070357634.jpg, https://cdn.chotot.com/7dYvczDrNClbYhu9s9oPzSBDDE9Y7ulRHjSBoM1E2-k/preset:view/plain/29ed30f08c918c8a27e62fac5b8f74c9-2954711774986536486.jpg, https://cdn.chotot.com/dUERFplVSXOthA5XBv7V1RB6E3zKnnJj781DX6U8Xtc/preset:view/plain/8714ac1aaf632b79546dba93acc18308-2954711775209279061.jpg, https://cdn.chotot.com/XeFqmdYFmkP9mtYF9B_BLZk01rE7wjz0UXdhEPMSYfw/preset:view/plain/845b78e0728cfd7da5ebb7bc3bd5a867-2954711776819022448.jpg"
171382295,Nhà ở,Tp Hồ Chí Minh,Quận 7,Phường Tân Quy,Đường Số 47,2750000000,"2,75 tỷ",62.0,62.0,4.0,15.5,2.0,2.0,2.0,106.715775,10.742042,❌❌❌SIÊU PHẨM NHÀ ĐƯỜNG SỐ - P.TÂN QUY - 4X15 - QUẬN 7,"🌈🏡Siêu Phẩm Nhà Đường Số p.Tân Quy ( cũ )  - Trung tâm Q.7 - 4M❌15.5M.
_________________________________
💵💵💵Giá bán: 2 tỷ 750tr ( còn bớt )

🌟 Diện tích : 4m ❌ 15,5m ( DTSD : 124m)

🌟 Xây dựng  : 1 trệt - 1 lầu - Ban công 
( 2 p.ngủ lớn  - 2 Wc - bếp - p.khách rộng rãi - Sân sau thoáng mát )

🔥 Thiết kế sang trọng và sử dụng vật liệu chất lượng ( cửa CNC bền bỉ , bếp đá nguyên khối , hệ thống đèn cao cấp và tặng thêm 1 số nội thất cơ bản... )
📍 Vị trí: Hẻm đường số 47 - p.Tân Quy ( cũ ) nay là p.Tân Hưng  - Quận 7

📕 Pháp lý :👉 Nhà có nguồn gốc lâu đời trên 20 năm
                     👉 Kê khai đóng thuế đầy đủ 
                     👉 Đơn cấp Số nhà
                     👉 Điện nước chính 
                     👉 Bản vẽ hiện trạng
                     👉 Chính chủ ký bán

📍 Hẻm rộng 3m, chỉ 1 quẹo là tới nhà và cách mặt tiền đường 47 chỉ 40m… Không bị ngập nước.
               
______________________________
☎️☎️ Liên hệ trực tiếp /Zalo: *** - Vũ Hiếu
Tư Vấn Xem Nhà và Làm Việc Chính Chủ","https://cdn.chotot.com/zT1FKLDI79F9STwuE6UWudgghKWNYxmpUJQgdk76B6I/preset:view/plain/404d84efbfce49bc39fd1f7febf23124-2953241149471650512.jpg, https://cdn.chotot.com/Eazvn_baUTcGH4lhPsnVNKt0MOV9gC0c9-tQ8Wo8mBQ/preset:view/plain/bb5f85dd3fb3242d5be778ee2bb1a123-2953241149449658354.jpg, https://cdn.chotot.com/VJoASDzX52ju0Qg0LMacCQhDWFLUMzwD5k1wG2XTdM4/preset:view/plain/83d48d9cf6d9166eca6c35be3bab6e56-2953241149499901062.jpg, https://cdn.chotot.com/0QsuLIiJiMSUktsKHtihnWuFF9lYn7zBZ9yPHHfVLNE/preset:view/plain/cdd68c492c1a883b669e90a4d0ce1a28-2953241149952836089.jpg, https://cdn.chotot.com/fj-49sXGMz8-qrKfRJcUdgyGVNGuhDFPbYkSDjnzjCQ/preset:view/plain/b58c56f0c03a91e7ed37a85d48b3fc7f-2953241149902488720.jpg, https://cdn.chotot.com/AnUd-C2E4EuC3aAtgCINiw0RBp5kVWft6OIjHMou160/preset:view/plain/f1ee0b11a00a917533626464cf1d4cb4-2953241149462941686.jpg, https://cdn.chotot.com/ZbVf5ac1RGHaA-uDsWriG7sRrWD3laxtyKUIpcqmh_E/preset:view/plain/373183db4af3d90d01512843acf3e449-2953241149483182639.jpg, https://cdn.chotot.com/LLLqGKb8HkvxKC2yk6uwoAmYY0V3msFL4dr19t82N-U/preset:view/plain/98772eb9ecb906a3680a3251bee0fd4b-2953241149600573284.jpg, https://cdn.chotot.com/cpWKJmcW4C0Tl7ge39laKLdPyaPxOVrqemQ4iPN6hz4/preset:view/plain/0b2e87c151e0748021e74fd996090bc7-2953241150070290159.jpg, https://cdn.chotot.com/VMKm1UOBGl72YE2O68DBkzK2FB6fI2qz8jm3yZ_GkE0/preset:view/plain/5e2cc38aed84d63d3a032dbf2afe2010-2953241149500374852.jpg, https://cdn.chotot.com/tbWhSL2-_TG6Ykwy8JSo5iCbwa7lZ7uMzzBJ9ixnpQU/preset:view/plain/264a780d8822213376ed3a9eaa4b211f-2953241149499924639.jpg, https://cdn.chotot.com/lGLGC6YvP_uOOokU6YjQkDgWYiQ3iY-ckKxwn_WvtlY/preset:view/plain/d126564225d2cb12140b7605d7d12d8e-2953241149384434493.jpg"
171498112,Nhà ở,Tp Hồ Chí Minh,Quận 12,Phường Tân Hưng Thuận,Đường Đông Hưng Thuận 5,4250000000,"4,25 tỷ",70.0,,,,3.0,,,106.619095,10.839634,Nhà hẻm xh 70m2 gác lửng .nhà đẹp ngay Trường chinh và song hành,"💥💥Nhà Hẻm xh thông Trường chinh .Đg Đht 5
_sổ hồng riêng 71m2 Nở hậu .Gác lửng nhà sạch đẹp.
-Giá 4ty250
Lh 094","https://cdn.chotot.com/6B75rBuJLvf3YlpWp6hoGwO0Dm16EZQCA_6lhh2mExw/preset:view/plain/408d61707072d4fb357fd631fba44867-2953841534658772183.jpg, https://cdn.chotot.com/NI8-aOwbcDke-BLwCLYRjIE1CoHpGmcSNtPOct59A-s/preset:view/plain/6a971932ad51a8a20ac468f53fe4dbc2-2953841535187043389.jpg, https://cdn.chotot.com/E8OwdH8sWAg01qTkYA72kfHXkyBrZgrCm6Iy2ETbYLA/preset:view/plain/7aa0bd56218093d564489cd411bca39e-2953841535003481403.jpg"
171155571,Nhà ở,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà B,Hẻm 37/42 Hồ Văn Long,5250000000,"5,25 tỷ",55.0,55.0,5.5,10.0,3.0,4.0,3.0,106.59842,10.8187475,NHÀ ĐẸP SIÊU RỘNG,"Nhà Đường Hồ Văn Long. Bình Hưng Hoà B. Bình Tân

Diện Tích: 5.50m x 10m ( 55m2
Sỗ Hồng Riêng 
Giá 5ty600 Nay Hạ Còn 5ty250 Bán 
Nhà 1 Trệt + 2 Lầu- sân Thượng ( Có 4 phòng Ngủ- 4 WC
Đường 7m Thông xe Hơi Vào Nhà 
Vi trí: Gần Lê Trọng Tấn. khu Công Nghiệp Tân Bình 
Nguyễn Thị Tú. Ngã 4 Gò Mây 
Nhà Mới Sạch Đẹp 
Tặng Toàn Bộ Nội Thất
Mong Tiếp Khách Thiện Chí","https://cdn.chotot.com/N3NKCa_ie2iBEp-TLS7crvqm-NDrP4SIUtjp3HgcPYw/preset:view/plain/338462864fc4cfc71aba3b6287c7ed48-2951942675395326100.jpg, https://cdn.chotot.com/jC4TJEeAvGF_9Kcb0Ugns_ai8S78ZQUUeYhKCyCifcg/preset:view/plain/6400ba9668763d8ea3ba6260d3cef904-2951942675267052988.jpg, https://cdn.chotot.com/LR3lndmdh8CHBzRshnYxBYbDVQ7xJ6Uoii8Lojo8z_o/preset:view/plain/b6841632b9e34d72300f37e91bec6890-2951942675311593648.jpg, https://cdn.chotot.com/i0drU2RaKF1-XI5Xrv_y37sB0miwg7i5q-jQuRc2b8E/preset:view/plain/b0ade92939d69a199ddb5bf3fb5b9e2a-2951942675336410150.jpg"
171491791,Đất,Thanh Hóa,Huyện Quảng Xương,Thị trấn Tân Phong,Hoàng Bùi Hoàn ,1230000000,"1,23 tỷ",150.0,,6.0,30.0,,,,105.78353,19.732367,cần bán nhanh,"✨ BÁN ĐẤT GIÁ HỢP LÝ – CHÍNH CHỦ ✨

📍 Vị trí: Xã Lưu Vệ – lô MB49, đường Hoàng Bùi Hoàn, lô 2
Đất đẹp, vị trí tiềm năng, pháp lý đầy đủ, yên tâm giao dịch.

💰 Giá cực hợp lý:
 
 • Giá tôi bán: 1tỷ230
👉 Giao dịch nhanh gọn, chính chủ, hỗ trợ hết mình cho người mua thiện chí. 
Hỗ trợ vay vốn ngân hàng cho rải ngân 3  bên 

📞 Liên hệ: ***

Rất mong gặp được anh/chị có nhu cầu thực sự ❤️","https://cdn.chotot.com/Yza_krm9vi86ZkQ2wu9JqJNHa-BhfDwYoqa2BmWHk9c/preset:view/plain/7a9c14ee0d93c4aa0c326a894341ab0f-2953810346671913716.jpg, https://cdn.chotot.com/KjBFkurISv83zOOcwmJE3gYB9ZRQrSB-MmbdEPg81c4/preset:view/plain/812391e78dd3a3119b7824e064cfd6fa-2953810346829043003.jpg, https://cdn.chotot.com/Jr5f-kDeN2mEIfqkId7LqG-jPx89HsGIjJbuCEXfbII/preset:view/plain/5c7f64e9b0954e43938512b41bf684fb-2953810346770952104.jpg"
170138321,Nhà ở,Long An,Huyện Đức Hòa,Xã Mỹ Hạnh Nam,Đường tỉnh 824,2295000000,"2,295 tỷ",160.0,160.0,5.0,32.0,4.0,2.0,1.0,106.50535,10.876195,"Nhà Mới Xây , Vào Ở Ngay","💥 NHÀ MỚI XÂY – NGAY CHỢ MỸ HẠNH NAM 💥
🏡 Đất thổ cư 100% – DT: 5x32m
✅ Sân rộng, phòng khách thoáng
✅ 4 phòng ngủ tiện nghi
💰 Giá: 2 tỷ 295 (bao sang tên)
📞 Liên hệ Tuấn: *** (hỗ trợ xem nhà 24/7)","https://cdn.chotot.com/ZifnXLq7yGKUDyd6WAG5hOab1zXQwjP6_X2u3B2Ysw4/preset:view/plain/7e8633e3535a2c318fda13686156c9a4-2945968529660983474.jpg, https://cdn.chotot.com/LbM9dou8454R1Ai75RVvXMHPcgA0OtiMrqxNh4x8U8o/preset:view/plain/9e784e2039a46a52f679e03552231516-2945968529589709544.jpg, https://cdn.chotot.com/HXt4liUIFzEoBnl-ADbYsieFXeryZKIQnWzSguLiYQc/preset:view/plain/60fa8083c836693e6905a2f0f1d9dd69-2945968529633220207.jpg, https://cdn.chotot.com/ezp3O5WIk1SArvHGLMtukNu2rBomFO8SGIB_ugSDovs/preset:view/plain/751d6547f1107926e0f7d2935adada9b-2945968529574623519.jpg, https://cdn.chotot.com/en_L4F5M-KMBfNltDXDUx-HCU6WT_hfV2N926G_oZME/preset:view/plain/6ebdd5221e0a0c82bcaa2748675f1085-2945968529570445951.jpg, https://cdn.chotot.com/WOVpvtkcKMgVgxqRPO422CNSX9CxlpccwS-aMs-_5_U/preset:view/plain/a9e48c4d26b4d15c49e396ff95dfff42-2945968529579010976.jpg, https://cdn.chotot.com/BHxhV-PSNe3SjbLOOPrG1jBlm1PfETZhu299bsfzn78/preset:view/plain/7fd2d833f4ff176114f9e2c5226b7627-2945968529644284610.jpg"
169646711,Nhà ở,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 2,Đường Cô Giang,4950000000,"4,95 tỷ",27.2999,60.0,4.5,6.0,3.0,2.0,2.0,106.68735,10.797344,"Căn Góc 2MT Hẻm Cô Giang, Thông tùm lum, 4,5*6m, 2 tầng, 3PN, NT CC","💥 Căn góc 2 mặt hẻm sát khu Phan Xích Long, trệt lầu, 3 phòng ngủ - nhỉnh 4 tỷ
💥 Cô Giang, P. Cầu Kiệu( Phú Nhuận cũ)
💫 Diện tích: 4m5-6m, công nhận 27.3m
💫Kết cấu: trệt, lầu, sàn BTCT, 3 phòng ngủ, 2WC, full nội thất cao cấp, có phòng thư giãn, giải trí
💫 Vị Trí: 
💫 Hẻm 1 trục 3m thông bờ kè Trường Sa 
💫Vị trí trung tâm nằm sát khu phố ẩm thực Phan Xích Long, gần chợ, siêu thị,khu an ninh, dân trí, giáp Q1, Q3
💫Pháp lý chuẩn, SH riêng, hoàn công đầy đủ
💫Chỉ 4.95 tỷ bớt ít lộc
💫Liên hệ: Quốc Lượng","https://cdn.chotot.com/9iUBtq5-XpCjrdQeh80jx7zp2u9ZcNnEIBdG1golJB8/preset:view/plain/ab7ddceea614cc41950ca9cdb07e47df-2943251434038257108.jpg, https://cdn.chotot.com/d91hw0ffK0RVyqre8zuAd8MAkJmA7ZZmcImTe5o6PwY/preset:view/plain/ae94c566a901851965293a8500fe7f2b-2943251434343309231.jpg, https://cdn.chotot.com/aepZ8EEk7GmMMWgysys3pHrxyASCxEEklgbnCxPC10c/preset:view/plain/9e770aa0b8c2be48258c7d3ca44cb1f0-2943251435439182788.jpg, https://cdn.chotot.com/34fUWXpcUQ86T1QghR6FdwHd3WaD2eOBH-tIvGWJwZo/preset:view/plain/049f431324a46c8e8e2f73644d78d13f-2943251435277001326.jpg, https://cdn.chotot.com/3sGvRMnW1gmPG6uGfdZ2UVHFxbWm0hiqnvBJlL1dIH4/preset:view/plain/4a0e1876e02726a3e8aa7b27003318c6-2943251435321894925.jpg, https://cdn.chotot.com/qOru67wkAjHzOtj6IP-IXLxdWXjn5A-kbjCtzolZuxA/preset:view/plain/56a9c99d76b69edf897be2e858eed0ea-2943251434993285922.jpg, https://cdn.chotot.com/VKsHmWxI-MKLAJ5QqsgkNeQiAGyCJBbZddGYL1kfITc/preset:view/plain/e4d8b26d995e202455b4f2aa3889eb50-2943251435391487933.jpg, https://cdn.chotot.com/XEaOng-QnSxXxXlz09CUNVMyFfz-cHzP8jE4a1XoKUQ/preset:view/plain/60ea014c13d05271804bc9bcdd24a91d-2943251435139574746.jpg, https://cdn.chotot.com/D6bwyTCLMc0fZmIRIutq7DPoN_QJOuzAVmhOMJEN-Ss/preset:view/plain/8100ab4ad767ef7f9e51b7cc8e24766b-2943251435417549721.jpg, https://cdn.chotot.com/ne33voNGBRRo9AYDA5OYypwqL3LhsMvA8-4CIj7bTmE/preset:view/plain/26589be554850969074808a139ce6a9e-2943251435112064468.jpg, https://cdn.chotot.com/aqa0VcuIxuhskNc4kw9iOD6tB030F4oH90VUAPHBqUg/preset:view/plain/54ae437c599c5c4c05c4e9811f7a2f49-2943251435305233463.jpg"
170255530,Đất,Đà Nẵng,Huyện Hòa Vang,Xã Hòa Phong,Nam Kỳ Khởi Nghĩa,1299000000,"1,299 tỷ",120.0,,6.0,20.0,,,,108.12508,15.987646,"Sát Nam Kỳ Khởi Nghĩa, sót lô đất diện tích 120m2, Chủ tặng quà kép.","📌 Chỉ 1 tỷ299 sở hữu ngay đất sổ đỏ sát trục chính Nam Kỳ Khởi Nghĩa, Đà Nẵng? 
👉 Lô đất diện tích 120m², mặt tiền rộng 6m, sổ đỏ sẵn sàng công chứng. Chỉ 15 phút chạy xe là vào trung tâm thành phố. Gần khu TMTD số 7, tiềm năng tăng giá cao.
👉Đường 8m, ô tô tránh nhau thoải mái, dân cư trẻ, nhà cao tầng và biệt thự sân vườn rất nhiều. Hạ tầng hoàn chỉnh, tiện ích xung quanh đầy đủ.
👉 Giỏ hàng còn lại 1 lô, chiết khấu và quà tặng bất ngờ. Anh/chị hãy inbox hoặc gọi ngay để nhận deal hời. 
💰 Giá chỉ 1tỷ299 – cơ hội không có lần hai!","https://cdn.chotot.com/gfWD9zxTvKB8c4hgN5vHInVoZQtevoTkLBI6ELdftGQ/preset:view/plain/2dd572be3e6c85aeae81f3b590f62e11-2951623918587365729.jpg, https://cdn.chotot.com/RQvsCWGbhYXdtN52afypUeAKkHzCpbX7XvjMWUEVB8A/preset:view/plain/5945b3827cceeeee691a409148debd84-2951623920403630066.jpg, https://cdn.chotot.com/tibyf7qMrCX7LknGTHg-SfRDsxu2glHA5MjDgRiuaxc/preset:view/plain/d113957331ae4ad5240a0e5cf4551095-2951623918191665905.jpg, https://cdn.chotot.com/eDPBr8D9i_3WEmXUmn-z1PruJ9GYXjehw5_GWemdGus/preset:view/plain/fdfae5e167b3c133dedb9d0372505c33-2951623919215141617.jpg, https://cdn.chotot.com/SH1V-eMJGEntaQhofsQsy9AxD6zZsQY4_SyONOMkA94/preset:view/plain/de411e68d6afc7489404dde004dc0f54-2951623919514372082.jpg, https://cdn.chotot.com/38u6d6pNEall9hL9byu2V-9c6cnhGJmOLOqLSFg9HV4/preset:view/plain/695050ca66288eff3829871d565c737e-2951623920198044001.jpg"
171650895,Đất,Vĩnh Long,Huyện Mang Thít,Xã An Phước,Ấp Phước AN,2800000000,"2,8 tỷ",2172.4,,30.0,73.0,,,,106.12869,10.205213,"Đất ở nông thôn 2172,4m, An Phước, Mang Thít, Vĩnh Long","Đất có sổ 2172,4m2, An Phước, Mang Thít, Vĩnh Long","https://cdn.chotot.com/LWVwFVdzBajx2XJlhZQhv5YJPCCJTTFChAJeSf03GOI/preset:view/plain/c32690d206d18d7c535b18b352f40eda-2954710260344030555.jpg, https://cdn.chotot.com/D-b7BDvAGeeg2VhbNIgzYKCCFNyYaILY3J5RVNN1pMc/preset:view/plain/a0567d49c118a83618cf2b234a68d147-2954709175271118938.jpg, https://cdn.chotot.com/l6wJg8btzjZnh4xBFvenjYdlzIPfb_wp0BbVQiSEnTk/preset:view/plain/727447a58dafe7798ce5d91fe30afdc8-2954709019831962224.jpg"
171525462,"Văn phòng, Mặt bằng kinh doanh",Bình Dương,Thành phố Thuận An,Phường Lái Thiêu,Đường 3 Tháng 2,6850000000,"6,85 tỷ",73.0,,,,,,,106.704666,10.903004,BÁN MẶT TIỀN NHÀ PHỐ TRUNG TÂM LÁI THIÊU (chính chủ- thương lượng nhẹ),"NHÀ PHỐ TRONG KHU DÂN CƯ CAO CẤP TRUNG TÂM LÁI THIÊU
Nhà hoàn công đầy đủ, mới 100%. Nhà mặt tiền có thể kinh doanh hoặc cho thuê đều tiện lợi.
Diện tích : 72,8 mét vuông
Sổ Hồng riêng pháp lý minh bạch.
Khu dân trí cao, an ninh trật tự 24/7.
Trước đường nhựa 8m có vỉa hè rộng 4m ôtô ngủ ngoài thoải mái.
Kết cấu: Gồm căn nhà hoàn công đẹp xây 3 lầu thiết kế hiện đại đầy đủ công năng, tầng dưới kinh doanh tốt, có 4 phòng ngủ, 4 tolet, phòng khách, bếp rộng rãi, sân thượng trồng cây rộng rãi.
Vị trí : tọa lạc tại Đường 3/2 và Nguyễn Trãi, P. Lái Thiêu, TP. Thuận An, Bình Dương và có tính kết nối vùng hoàn hảo:
- Ngay trung tâm hành chính Thuận An
- Cách Chợ Lái Thiêu 200m
- Gần bệnh viện BECAMEX (500m), siêu thi LOTTE MART (500m), Aeon Mall (750m), Vsip1 (1km)
- Dịch vụ giải trí: Sân Golf Long Thành (33km), Sân Golf Sông Bé (3,6km), Khu Du Lịch Sinh Thái Thuỷ Châu (18km), Khu Du Lịch Đại Nam (21km), Khu Du Lịch Sơn Tiên (29km)… 
- Cách sân bay quốc tế 15 km, 30 phút di chuyển
- Cách TT Quận 1 TP. HCM 17 km, 35 phút di chuyển
- Cách Bình Thạnh TP. HCM 8 km, cách TP. Thủ Đức 6 km .","https://cdn.chotot.com/TJuHPuDaSMiHodPFhcg67lCWD7LLHA4t6OChn2jzzfo/preset:view/plain/a75837cdb3fe2fc3697148d7e4654ae2-2953988754892674363.jpg, https://cdn.chotot.com/SxEE59xyrdhqRHEUHfBDn0d4YYY245O9D73skSzPm-E/preset:view/plain/8b837888f5943eabaf5d4707eb79fa07-2953988757140886843.jpg, https://cdn.chotot.com/wcGrNyx2WtO6DfYg88y93YDOmY65Ws1ktNAzDLxZxWM/preset:view/plain/1e55c1562f01c818b262bc9550baa358-2953988755413719914.jpg, https://cdn.chotot.com/N9LVZe7Fwq6mlorcI-XUILn-g2YEY01ONzguIxsc9V8/preset:view/plain/6bdc36335ec1cb4d53caa4a832b758ff-2953988754718636788.jpg"
170899410,Nhà ở,Hà Nội,Huyện Sóc Sơn,Xã Tân Dân,đường Vụ Bản,2790000000,"2,79 tỷ",128.0,100.0,,,3.0,,,105.73805,21.252909,Nhà 2.7x tỷ Full Thổ Cư 128m 2 mặt tiền rộng Ven Hà Nội Gần Nội Bài,"+ Sổ Đỏ 127.8m  với giá này thì tiền đất không đã là giá đẹp rồi
+ 2 mặt tiền rộng mênh mang
+ Chưa tính nhà rộng và đẹp 
+ Giao thông về trung tâm Hà Nội, Ra vanh đai 4 rất dễ
+ Các TT xã có 1km và khu du lịch hồ Đồng Đòm, Sân Gôn 

Zalo em để có nhiều thông tin hơn nhé
 985 và 022 và 007 nhé
***  E Tuấn Nội Bài
Nói không với đăng tin ảo - Giá chuẩn luôn ạ !","https://cdn.chotot.com/q6bzUT6yxLdRCx8jq72luDlrw9zjTdo6IItXr4M7SZs/preset:view/plain/24df1c9e9329fbd8a1a4cb3eb0dc5bcf-2950741576535787873.jpg, https://cdn.chotot.com/PTv1AvPULfUlN21H6L7V4ch9Nj8o797oc4npEK1XQRk/preset:view/plain/a481e1a07ddb685833b4a1696076b89b-2950502723551779998.jpg, https://cdn.chotot.com/Ycv8XJThM3bVra0GIOlC3L_1lQFfL2rae01vZPviMSo/preset:view/plain/5f5d5838c5f20eaf757be0953a4009cb-2950502759922325651.jpg, https://cdn.chotot.com/TypOCREVnv8CM753pGtKxU0lg_g8CFOMmkHYPz-asBg/preset:view/plain/4af2233770574281af2a5328f63a2138-2950502760878692499.jpg, https://cdn.chotot.com/CnkJcAg6_Zrcchike9HBBvDuiduY06PPk3O3mYJgfSE/preset:view/plain/3e006ddf0c52edefd7e7b6318ba2d622-2950502761133333662.jpg, https://cdn.chotot.com/owkfmQM_USowIeOytY3cNhInyHhrEG7CHkgiPMgZwSc/preset:view/plain/3ad1558be698420f77bd429a34ecda54-2950502761285599131.jpg"
